
                       be used for evaluation purposes
                                                             8-Mar-2019 16:05
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AX02272019_32cm_Ni06_HPGE2_000.C 
 Sample Title :          Ni06

 Spectrum saved on 27-Feb-2019 at 19:37    Collected on 27-Feb-2019 at 18:50
 Sample  Taken  on 27-Feb-2019 at 18:50    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019  18:50
   Live:      2644.00 
   Mass:      628
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   64.8   353.4   1.12     5.3    1.20       649   33.6   2.4542e-01   33.6     5389
   68.9   375.7   1.13     4.5    1.20       462   45.8   1.7482e-01   45.8     5389
   72.9   397.8   1.13     7.0    1.20      1977   11.2   7.4789e-01   11.2     5879
   75.0   409.0   1.13    12.7    1.20      3381    7.0   1.2789e+00    7.0     5879
   84.9   463.3   1.11     4.8    0.97      1208   18.4   4.5673e-01   18.4     6017
   87.4   476.9   1.12     3.7    0.97       402   52.3   1.5212e-01   52.3     6564
   92.0   502.2   1.12     7.3    0.97      1754   13.0   6.6343e-01   13.0     6564
  122.1   667.0   1.16    28.0    0.82      9682    3.0   3.6619e+00    3.0     6774
  127.2   695.1   1.16    29.0    0.82      9852    3.2   3.7260e+00    3.2     6774
  136.5   745.6   1.16     6.5    1.50      1224   23.4   4.6293e-01   23.4     5888
  238.6  1304.5   1.26     3.6    0.58       560   38.9   2.1184e-01   38.9     5415
  328.5  1796.5   1.34     4.3    0.75       638   34.0   2.4115e-01   34.0     4657
  351.9  1925.0   1.36     3.5    1.12       672   26.8   2.5431e-01   26.8     3185
  359.8  1968.3   1.37     4.8    0.99       347   49.1   1.3109e-01   49.1     2827
  385.3  2107.8   1.39     3.5    0.86       394   37.7   1.4910e-01   37.7     2155
  411.4  2250.4   1.41     4.8    1.72       660   23.2   2.4950e-01   23.2     1802
  477.2  2610.7   1.47    37.5    1.26     11697    2.2   4.4239e+00    2.2     1470
  510.9  2795.3   2.74    49.6    4.55    153824    1.1   5.8179e+01    1.1     9143
  519.9  2844.4   1.51     5.3    1.61       526   28.7   1.9886e-01   28.7      987
  538.9  2948.2   1.53     4.8    0.96       567   19.3   2.1442e-01   19.3      958
  583.0  3189.9   1.57     3.3    0.92       218   51.2   8.2625e-02   51.2     1153
  609.2  3333.1   1.59     4.6    1.08       663   19.3   2.5084e-01   19.3     1236
  744.1  4071.8   1.72     4.9    0.93       516   18.7   1.9499e-01   18.7      654
  803.8  4398.4   1.78     7.0    1.38       738   14.3   2.7914e-01   14.3      427
  806.6  4413.8   1.78     6.4    1.38       301   32.2   1.1403e-01   32.2      452
  810.7  4436.4   1.78    50.1    1.38     22535    1.3   8.5231e+00    1.3      427
  846.8  4633.8   1.81     7.9    0.85       811   10.1   3.0665e-01   10.1      331
  864.1  4728.5   1.83     3.4    0.74       137   46.7   5.1681e-02   46.7      314
  911.0  4985.0   1.87     3.8    0.85       192   33.1   7.2623e-02   33.1      297
  931.3  5096.1   1.90    49.4    1.36     21744    1.4   8.2239e+00    1.4      441
  935.6  5119.9   1.91     6.6    1.36       377   25.6   1.4243e-01   25.6      441
  969.0  5302.6   1.92     3.5    1.24       115   53.2   4.3642e-02   53.2      278
  985.0  5390.3   1.94     3.4    1.12       104   59.0   3.9443e-02   59.0      282
 1038.1  5680.6   1.98     3.4    0.95       108   59.5   4.0753e-02   59.5      298
 1120.4  6131.5   2.06     3.5    0.83       197   38.9   7.4639e-02   38.9      452
 1238.3  6776.8   2.17     5.5    0.80       457   15.2   1.7300e-01   15.2      243
 1316.5  7204.6   2.29    12.5    0.76      1490    5.5   5.6357e-01    5.5      125
 1369.9  7497.2   2.37     5.8    1.48       730    9.4   2.7623e-01    9.4       95
 1377.6  7539.0   2.38    26.7    1.48      6627    2.4   2.5065e+00    2.4       99
 1408.4  7708.0   2.44    17.4    1.15      3188    3.5   1.2057e+00    3.5      102
 1434.1  7848.3   2.35     6.1    0.93       345   13.2   1.3042e-01   13.2       65
 1460.7  7994.3   2.47    12.6    0.88      1673    4.9   6.3277e-01    4.9       76
 1674.7  9165.3   2.57     3.8    0.95        96   32.3   3.6138e-02   32.3       39
 1757.6  9619.1   2.64     5.7    1.01       377   11.0   1.4253e-01   11.0       25
 1764.5  9657.1   2.65     3.9    1.01       161   20.2   6.0760e-02   20.2       25
 1771.3  9694.1   2.65     3.8    1.01        55   42.7   2.0990e-02   42.7       25
 1919.4 10504.7   2.67    11.1    0.94       781    7.4   2.9521e-01    7.4       36
 2204.2 12063.6   3.05     3.6    0.58        42   54.5   1.5795e-02   54.5       11
 2598.4 14221.3   3.41     3.7    0.69        36   53.5   1.3440e-02   53.5       10
 2614.1 14307.6   3.42     4.5    0.69       187   16.3   7.0872e-02   16.3       10
