
                       be used for evaluation purposes
                                                             7-Mar-2019 15:01
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BE02272019_32cm_Fe01_HPGE1.Chn   
 Sample Title :          Fe01

 Spectrum saved on 27-Feb-2019 at 23:24    Collected on 27-Feb-2019 at 23:03
 Sample  Taken  on 27-Feb-2019 at 23:03    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  23:03
   Live:      1194.00 
   Mass:      126
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.5   374.2   1.07     3.5    1.12       333   48.9   2.7910e-01   48.9     3051
   72.6   396.5   1.07     4.3    1.12       844   19.6   7.0697e-01   19.6     3051
   74.7   408.1   1.07     8.3    1.12      1527   11.7   1.2788e+00   11.7     3051
   84.5   461.6   1.08     4.7    1.19       708   27.0   5.9284e-01   27.0     3068
   91.8   501.1   1.09     6.5    1.10      1434   13.6   1.2012e+00   13.6     2996
  121.9   665.9   1.11     8.6    1.50      1795   11.6   1.5031e+00   11.6     3428
  346.5  1893.9   1.30     3.4    1.02       232   49.7   1.9441e-01   49.7     1646
  351.9  1923.6   1.30     3.6    1.02       319   35.1   2.6742e-01   35.1     1646
  411.4  2249.3   1.35     4.5    0.76       451   23.4   3.7742e-01   23.4     1022
  477.3  2609.6   1.42    28.3    0.69      7148    2.7   5.9865e+00    2.7      841
  511.1  2794.1   2.76    32.6    2.94     86039    0.9   7.2060e+01    0.9     1676
  519.9  2842.6   1.32     5.3    2.94       296   34.9   2.4821e-01   34.9      838
  609.3  3331.5   1.52     4.2    0.90       229   36.3   1.9217e-01   36.3      588
  744.3  4069.6   1.62    31.6    1.51      8084    2.3   6.7707e+00    2.3      446
  803.8  4395.1   1.68     6.4    0.82       438   14.5   3.6667e-01   14.5      287
  810.9  4433.7   1.69     3.6    0.82       126   43.2   1.0561e-01   43.2      304
  835.0  4565.7   1.71     6.0    1.05       273   23.9   2.2871e-01   23.9      261
  846.9  4630.5   1.84    20.6    1.31      5064    3.1   4.2413e+00    3.1      310
  931.3  5091.9   1.80    40.7    1.07     13954    1.6   1.1686e+01    1.6      238
  935.5  5115.2   1.80    29.0    1.07      7006    2.4   5.8679e+00    2.4      238
  984.3  5381.7   1.84     3.3    0.67       127   41.4   1.0632e-01   41.4      216
 1037.8  5674.3   1.88     9.8    1.14       598   12.0   5.0068e-01   12.0      233
 1120.6  6127.3   1.95     3.3    1.28       115   47.4   9.6472e-02   47.4      194
 1238.1  6769.9   2.07    16.4    1.05      2307    4.6   1.9322e+00    4.6      170
 1246.2  6814.0   2.08     3.4    1.05       238   20.6   1.9940e-01   20.6      170
 1316.3  7197.4   2.12     9.7    0.71       887    7.1   7.4306e-01    7.1       96
 1333.3  7290.4   2.13     5.0    0.86       282   15.7   2.3597e-01   15.7       58
 1359.8  7435.2   2.15     3.4    1.10       110   25.8   9.2535e-02   25.8       47
 1369.6  7488.6   2.16     6.4    1.10       385   10.6   3.2273e-01   10.6       47
 1408.2  7700.0   2.17    15.9    0.66      2029    4.1   1.6992e+00    4.1       58
 1433.8  7840.0   2.18    24.5    1.45      4924    2.8   4.1240e+00    2.8       83
 1460.5  7986.0   2.24     7.0    0.96       675    7.7   5.6546e-01    7.7       26
 1764.2  9646.4   2.49     3.7    0.71        62   38.1   5.2107e-02   38.1       21
 1771.0  9683.6   2.50     7.6    0.71       367   10.5   3.0747e-01   10.5       20
 2014.7 11016.5   2.70     3.8    0.63        54   42.9   4.5083e-02   42.9       16
 2034.0 11122.1   2.72     5.9    0.75       163   18.6   1.3636e-01   18.6       10
 2597.6 14203.9   3.19     5.3    0.63       287   11.8   2.4001e-01   11.8       11
 2613.6 14291.6   3.21     5.1    0.63        91   25.9   7.6579e-02   25.9       11
