name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.97402662457143,0.7553862766783558
Ni01,Ni,0.025600899381675098,8.895,22.772,30.695624652000003,0.3726416960162657
Ir01,Ir,0.024510884051532653,22.51,55.174,30.076126784,0.4491036582414102
Cu01,Cu,0.024836640965471005,8.949,22.22631,29.467503956,0.37592466105371436
Fe01,Fe,0.025464022374777528,7.866,20.03,29.023538368000004,0.37603033592503754
Ni02,Ni,0.02598988195615514,8.895,23.118,28.551136328000005,0.39450706553707815
Ir02,Ir,0.024700577521101733,22.51,55.601,27.891437552000003,0.4752991892148011
Cu02,Cu,0.024822186836518045,8.949,22.213375,27.246075868000002,0.39784826368358905
Fe02,Fe,0.02544749555047038,7.866,20.017,26.775240624,0.3986729791747751
Ni03,Ni,0.025112984822934233,8.895,22.338,26.28230682,0.4150593796621005
Ir03,Ir,0.024719235895157707,22.51,55.643,25.591289724,0.4840842149957007
Cu03,Cu,0.024808844563638396,8.949,22.201435,24.904605176000004,0.4244534657203414
Fe03,Fe,0.02535977625222477,7.866,19.948,24.401639768000003,0.4260529362331707
Ni04,Ni,0.02327599775154581,8.895,20.704,23.894192212000004,0.4362703811887155
Ir04,Ir,0.024877832074633496,22.51,56.0,23.172261387,0.5201532765222538
Cu04,Cu,0.02477660073751257,8.949,22.17258,22.432678576,0.4573516803321184
Ni05,Ni,0.024472175379426645,8.895,21.768,21.864842647999996,0.47057697982832536
Ir05,Ir,0.02450510884051533,22.51,55.161,21.0887721792,0.5392343817214208
Cu05,Cu,0.024953385853167954,8.949,22.330785000000002,20.303275036000002,0.4916800756703476
Ni06,Ni,0.025700955593029793,8.895,22.861,19.673319534,0.5018519473091868
Ir06,Ir,0.02475832963127499,22.51,55.731,18.814842926,0.5773267814156542
Cu06,Cu,0.024901128617722652,8.949,22.28402,17.958495026999998,0.5245165608674995
Ni07,Ni,0.025960652051714446,8.895,23.092,17.2646094456,0.5446028415996933
Ir07,Ir,0.025182141270546424,22.51,56.685,16.308583198285714,0.6339483311877708
Cu07,Cu,0.02481662755615153,8.949,22.2084,15.3524099784,0.5780742603514807
Ni08,Ni,0.02519280494659921,8.895,22.409,14.585447866,0.6037347466264023
Ir08,Ir,0.02577965348733896,22.51,58.03,13.504532857200001,0.7133473600153045
Cu08,Cu,0.024906687898089173,8.949,22.288995,12.394177205142858,0.6619765721910149
Ni09,Ni,0.024441821247892074,8.895,21.741,11.5059472605,0.6998493794299921
Ir09,Ir,0.025175033318525098,22.51,56.669,10.26002829342857,0.837671204270879
Cu09,Cu,0.024933372443848478,8.949,22.312875000000002,8.929939548,0.8165666206315048
Ni10,Ni,0.02596177627880832,8.895,23.093,7.7493235336,0.9135850180468207
Ir10,Ir,0.024462461128387382,22.51,55.065,6.068732936444444,1.1507438245064467
Cu10,Cu,0.0248099564197117,8.949,22.20243,4.107616767375001,1.351386418083575
SS02,SS_316,0.12862547288776796,7.93,102.0,0.5578772916831684,1.154396107438913
