name,energy,flux
SS01,29.469,5.714285714285714e-07
SS01,29.535000000000004,1.4285714285714286e-06
SS01,29.601,4e-06
SS01,29.667,4.857142857142857e-06
SS01,29.733000000000004,7.428571428571428e-06
SS01,29.799,2.0857142857142857e-05
SS01,29.865000000000002,5.057142857142857e-05
SS01,29.931,0.00010114285714285714
SS01,29.997,0.00019485714285714286
SS01,30.063000000000002,0.0003271428571428571
SS01,30.129,0.0005845714285714285
SS01,30.195,0.0009234285714285715
SS01,30.261000000000003,0.001446857142857143
SS01,30.327,0.0023102857142857144
SS01,30.393,0.0033345714285714285
SS01,30.459000000000003,0.004680285714285714
SS01,30.525,0.006409142857142857
SS01,30.591,0.008343714285714286
SS01,30.657000000000004,0.010547142857142857
SS01,30.723,0.012858857142857142
SS01,30.789,0.015139714285714286
SS01,30.855000000000004,0.017454285714285714
SS01,30.921,0.019354857142857142
SS01,30.987000000000002,0.021262
SS01,31.053000000000004,0.02279257142857143
SS01,31.119,0.023878857142857143
SS01,31.185000000000002,0.024986571428571427
SS01,31.251,0.025390857142857142
SS01,31.317,0.02593457142857143
SS01,31.383000000000003,0.02643142857142857
SS01,31.449,0.026582857142857144
SS01,31.515,0.026604857142857142
SS01,31.581000000000003,0.026724
SS01,31.647,0.02680314285714286
SS01,31.713,0.027009142857142857
SS01,31.779000000000003,0.027027142857142857
SS01,31.845,0.026922
SS01,31.911,0.027081142857142856
SS01,31.977,0.026956
SS01,32.043,0.027175142857142856
SS01,32.109,0.027238571428571428
SS01,32.175,0.027121714285714287
SS01,32.241,0.027407714285714285
SS01,32.307,0.027146857142857143
SS01,32.373000000000005,0.027229142857142858
SS01,32.439,0.027320285714285714
SS01,32.505,0.027142
SS01,32.571,0.027036571428571427
SS01,32.637,0.026623142857142856
SS01,32.703,0.026224285714285714
SS01,32.769000000000005,0.025549714285714287
SS01,32.835,0.02445457142857143
SS01,32.901,0.02291457142857143
SS01,32.967,0.02106857142857143
SS01,33.033,0.01906257142857143
SS01,33.099000000000004,0.016733142857142856
SS01,33.165000000000006,0.014202857142857142
SS01,33.231,0.011468857142857143
SS01,33.297,0.009028857142857142
SS01,33.363,0.006905428571428571
SS01,33.429,0.005094
SS01,33.495000000000005,0.003492
SS01,33.561,0.0023854285714285713
SS01,33.627,0.0014445714285714285
SS01,33.693,0.0008908571428571429
SS01,33.759,0.0005525714285714285
SS01,33.825,0.000288
SS01,33.891000000000005,0.00015542857142857142
SS01,33.957,7.342857142857143e-05
SS01,34.023,4.1714285714285714e-05
SS01,34.089,2.4285714285714285e-05
SS01,34.155,8.857142857142857e-06
SS01,34.221000000000004,4e-06
SS01,34.287000000000006,8.571428571428571e-07
SS01,34.353,1.1428571428571428e-06
Ni01,29.007,1.3333333333333334e-06
Ni01,29.073,7.333333333333333e-06
Ni01,29.139000000000003,8e-06
Ni01,29.205000000000002,1.5333333333333334e-05
Ni01,29.271,2.9333333333333333e-05
Ni01,29.337000000000003,6.8e-05
Ni01,29.403,0.00017533333333333333
Ni01,29.469,0.0003066666666666667
Ni01,29.535000000000004,0.000568
Ni01,29.601,0.000976
Ni01,29.667,0.0017646666666666668
Ni01,29.733000000000004,0.0027286666666666666
Ni01,29.799,0.004393333333333333
Ni01,29.865000000000002,0.006789333333333333
Ni01,29.931,0.009906
Ni01,29.997,0.013796
Ni01,30.063000000000002,0.019047333333333333
Ni01,30.129,0.025003333333333332
Ni01,30.195,0.03163266666666667
Ni01,30.261000000000003,0.038748
Ni01,30.327,0.04636
Ni01,30.393,0.053019333333333335
Ni01,30.459000000000003,0.059306
Ni01,30.525,0.06432333333333333
Ni01,30.591,0.06827333333333334
Ni01,30.657000000000004,0.06919533333333333
Ni01,30.723,0.06896133333333333
Ni01,30.789,0.06667866666666666
Ni01,30.855000000000004,0.06282466666666667
Ni01,30.921,0.056517333333333336
Ni01,30.987000000000002,0.05014066666666667
Ni01,31.053000000000004,0.043145333333333334
Ni01,31.119,0.035418
Ni01,31.185000000000002,0.02853
Ni01,31.251,0.021805333333333333
Ni01,31.317,0.016325333333333334
Ni01,31.383000000000003,0.0116
Ni01,31.449,0.008104666666666666
Ni01,31.515,0.005390666666666667
Ni01,31.581000000000003,0.00335
Ni01,31.647,0.0020833333333333333
Ni01,31.713,0.001218
Ni01,31.779000000000003,0.0006933333333333333
Ni01,31.845,0.00037666666666666664
Ni01,31.911,0.00018466666666666666
Ni01,31.977,9.866666666666666e-05
Ni01,32.043,6.466666666666666e-05
Ni01,32.109,2.8666666666666668e-05
Ni01,32.175,1e-05
Ni01,32.241,2.666666666666667e-06
Ni01,32.307,1.3333333333333334e-06
Ir01,28.215000000000003,1.3333333333333334e-06
Ir01,28.281,7.333333333333333e-06
Ir01,28.347,8e-06
Ir01,28.413000000000004,1.4e-05
Ir01,28.479,2.5333333333333334e-05
Ir01,28.545,4.933333333333333e-05
Ir01,28.611000000000004,0.000136
Ir01,28.677,0.000282
Ir01,28.743000000000002,0.000484
Ir01,28.809,0.0008066666666666667
Ir01,28.875,0.0014253333333333334
Ir01,28.941000000000003,0.002176
Ir01,29.007,0.003374666666666667
Ir01,29.073,0.005289333333333333
Ir01,29.139000000000003,0.007556
Ir01,29.205000000000002,0.010439333333333333
Ir01,29.271,0.014152
Ir01,29.337000000000003,0.018344
Ir01,29.403,0.022846
Ir01,29.469,0.027800666666666668
Ir01,29.535000000000004,0.032534
Ir01,29.601,0.03762133333333333
Ir01,29.667,0.04164266666666667
Ir01,29.733000000000004,0.04539933333333333
Ir01,29.799,0.048828
