name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.971978418285712,0.7551218403307611
Ni01,Ni,0.026112917369308597,8.895,23.227439999999998,30.688742568,0.3741642839833399
Ir01,Ir,0.024510884051532653,22.51,55.174,30.064334608,0.44871788928622663
Cu01,Cu,0.024961448206503523,8.949,22.338,29.454437716,0.37584943279550564
Fe01,Fe,0.025464022374777528,7.866,20.03,29.00916766,0.3755379622809449
Ni02,Ni,0.026509679595278245,8.895,23.58036,28.531489624000002,0.39629546427424406
Ir02,Ir,0.024700577521101733,22.51,55.601,27.8663242,0.47504254190794315
Cu02,Cu,0.024946921443736732,8.949,22.325,27.219297952000005,0.397951665116011
Fe02,Fe,0.02544749555047038,7.866,20.017,26.74692394,0.39830933329621643
Ni03,Ni,0.02561524451939292,8.895,22.784760000000002,26.248385900000002,0.4170648539797978
Ir03,Ir,0.024719235895157707,22.51,55.643,25.551389919000002,0.48402223868038685
Cu03,Cu,0.024933512124259694,8.949,22.313,24.862628912000005,0.42482237470935574
Fe03,Fe,0.02535977625222477,7.866,19.948,24.357678268,0.4258456151899656
Ni04,Ni,0.02374151770657673,8.895,21.118080000000003,23.844357151999997,0.4382898295630974
Ir04,Ir,0.024877832074633496,22.51,56.0,23.115999357,0.5203926823924281
Cu04,Cu,0.024901106268856856,8.949,22.284,22.373738948000003,0.4580128971413942
Ni05,Ni,0.024961618887015178,8.895,22.20336,21.797526124,0.4732890109029964
Ir05,Ir,0.02450510884051533,22.51,55.161,21.013739762400004,0.5398695093190496
Cu05,Cu,0.025078779751927592,8.949,22.443,20.224714972,0.49285435717972437
Ni06,Ni,0.026214974704890388,8.895,23.31822,19.584719022,0.505095871920731
Ir06,Ir,0.02475832963127499,22.51,55.731,18.716685547999997,0.5785969609252538
Cu06,Cu,0.0250262599173092,8.949,22.396,17.855469753,0.526351324989421
Ni07,Ni,0.026479865092748734,8.895,23.553839999999997,17.149458902400003,0.548820647932808
Ir07,Ir,0.025182141270546424,22.51,56.685,16.181300916,0.6365381466628607
Cu07,Cu,0.024941334227287965,8.949,22.32,15.2179137792,0.5812184970459678
Ni08,Ni,0.025696661045531196,8.895,22.85718,14.435777730000002,0.6096365573192335
Ir08,Ir,0.02577965348733896,22.51,58.03,13.3383982776,0.7182790908167614
Cu08,Cu,0.025031847133757962,8.949,22.401,12.216102624000001,0.6679660311130247
Ni09,Ni,0.024930657672849917,8.895,22.17582,11.306358343500001,0.7097427159470789
Ir09,Ir,0.025175033318525098,22.51,56.669,10.034770873600001,0.8472764120688672
Cu09,Cu,0.025058665772712038,8.949,22.425,8.680490852,0.8302632648409264
Ni10,Ni,0.02648101180438449,8.895,23.55486,7.4565176730000005,0.9390378250319127
Ir10,Ir,0.024462461128387382,22.51,55.065,5.708570208000001,1.1951963361352447
Cu10,Cu,0.024934629567549448,8.949,22.314,3.638425374486487,1.4318952730930696
SS02,SS_316,0.12862547288776796,7.93,102.0,0.41164661085148513,0.9655237064055546
