name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,34.5039365341,0.7342183678938641
Ni01,Ni,0.025600899381675098,8.895,22.772,33.298930815700004,0.3644156005637011
Ir01,Ir,0.024510884051532653,22.51,55.174,32.714844448,0.4346451897879184
Cu01,Cu,0.024961448206503523,8.949,22.338,32.1407685104,0.36721708510857043
Fe01,Fe,0.025464022374777528,7.866,20.03,31.7240907489,0.36661482637233445
Ni02,Ni,0.02598988195615514,8.895,23.118,31.2826397543,0.38295514583623924
Ir02,Ir,0.024700577521101733,22.51,55.601,30.665040910899997,0.4565826940926349
Cu02,Cu,0.024946921443736732,8.949,22.325,30.060894045599998,0.3855200085722724
Fe02,Fe,0.02544749555047038,7.866,20.017,29.6227511657,0.38539523235188156
Ni03,Ni,0.025112984822934233,8.895,22.338,29.1662500206,0.3995908698786295
Ir03,Ir,0.024719235895157707,22.51,55.643,28.524843384400004,0.48058991922332694
Cu03,Cu,0.024933512124259694,8.949,22.313,27.888371131499998,0.4070337516730639
Fe03,Fe,0.02535977625222477,7.866,19.948,27.4255529295,0.407260922804163
Ni04,Ni,0.02327599775154581,8.895,20.704,26.9611276154,0.4156786830825582
Ir04,Ir,0.024877832074633496,22.51,56.0,26.298975624900002,0.4901014110035561
Cu04,Cu,0.024901106268856856,8.949,22.284,25.621840602600003,0.4325789046884502
Ni05,Ni,0.024472175379426645,8.895,21.768,25.1067975719,0.44249037348344006
Ir05,Ir,0.02450510884051533,22.51,55.161,24.403571100975,0.5130396751119559
Cu05,Cu,0.025078779751927592,8.949,22.443,23.694211120800002,0.45820865304786423
Ni06,Ni,0.025700955593029793,8.895,22.861,23.131868184699997,0.4749439041695728
Ir06,Ir,0.02475832963127499,22.51,55.731,22.36724172804,0.5357278605081903
Cu06,Cu,0.0250262599173092,8.949,22.396,21.608155917700003,0.4889263185652624
Ni07,Ni,0.025960652051714446,8.895,23.092,21.0027227762,0.5100365328588774
Ir07,Ir,0.025182141270546424,22.51,56.685,20.171420054280006,0.5789213666093986
Cu07,Cu,0.024941334227287965,8.949,22.32,19.347020403149997,0.5179597514010877
Ni08,Ni,0.02519280494659921,8.895,22.409,18.700579415099998,0.5377974684598116
Ir08,Ir,0.02577965348733896,22.51,58.03,17.79478484755714,0.6218831787423703
Cu08,Cu,0.025031847133757962,8.949,22.401,16.878852705825,0.5701205476078797
Ni09,Ni,0.024441821247892074,8.895,21.741,16.172806133219996,0.5851022491860952
Ir09,Ir,0.025175033318525098,22.51,56.669,15.1949284212,0.6810698254203872
Cu09,Cu,0.025058665772712038,8.949,22.425,14.1861849712,0.6322671769173299
Ni10,Ni,0.02596177627880832,8.895,23.093,13.355094597899999,0.6680340993598072
Ir10,Ir,0.024462461128387382,22.51,55.065,12.2278085415,0.7701098862325575
Cu10,Cu,0.024934629567549448,8.949,22.314,11.074983121537498,0.7418239886238
SS02,SS_316,0.12862547288776796,7.93,102.0,7.924478710725,1.9421263761857952
