name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.660805332,0.7458144414813713
Ni01,Ni,0.025600899381675098,8.895,22.772,32.4325368444,0.36681263621899707
Ir01,Ir,0.024510884051532653,22.51,55.174,31.8372207384,0.4390281551699831
Cu01,Cu,0.024961448206503523,8.949,22.338,31.2518180436,0.3698727650582406
Fe01,Fe,0.025464022374777528,7.866,20.03,30.8261610888,0.3693564093759284
Ni02,Ni,0.02598988195615514,8.895,23.118,30.374940057000003,0.38636147901015794
Ir02,Ir,0.024700577521101733,22.51,55.601,29.7440838618,0.4622783636029254
Cu02,Cu,0.024946921443736732,8.949,22.325,29.12652897,0.38929175215822276
Fe02,Fe,0.02544749555047038,7.866,20.017,28.6777329762,0.3892849161521292
Ni03,Ni,0.025112984822934233,8.895,22.338,28.2099136704,0.40413889888452975
Ir03,Ir,0.024719235895157707,22.51,55.643,27.5529784068,0.4879463128708872
Cu03,Cu,0.024933512124259694,8.949,22.313,26.9004813462,0.4122884925529644
Fe03,Fe,0.02535977625222477,7.866,19.948,26.4247686318,0.412807843112066
Ni04,Ni,0.02327599775154581,8.895,20.704,25.9470846096,0.4217191926448399
Ir04,Ir,0.024877832074633496,22.51,56.0,25.266484054350002,0.49907006110742236
Cu04,Cu,0.024901106268856856,8.949,22.284,24.569739532799996,0.4399865683516688
Ni05,Ni,0.024472175379426645,8.895,21.768,24.0381642732,0.4507332331052102
Ir05,Ir,0.02450510884051533,22.51,55.161,23.312713901400002,0.5243025716191568
Cu05,Cu,0.025078779751927592,8.949,22.443,22.5799557984,0.4680492984079545
Ni06,Ni,0.025700955593029793,8.895,22.861,21.996817920000005,0.48615330204583984
Ir06,Ir,0.02475832963127499,22.51,55.731,21.204128982959997,0.5501126860730663
Cu06,Cu,0.0250262599173092,8.949,22.396,20.4156671334,0.5023759734216463
Ni07,Ni,0.025960652051714446,8.895,23.092,19.78408045845,0.5136347202690914
Ir07,Ir,0.025182141270546424,22.51,56.685,18.9165269139,0.5906469207907394
Cu07,Cu,0.024941334227287965,8.949,22.32,18.0536814612,0.5364519332273423
Ni08,Ni,0.02519280494659921,8.895,22.409,17.3727413244,0.5589458497655153
Ir08,Ir,0.02577965348733896,22.51,58.03,16.418235715200005,0.649713544217561
Cu08,Cu,0.025031847133757962,8.949,22.401,15.448949041679999,0.591842851237794
Ni09,Ni,0.024441821247892074,8.895,21.741,14.6944009443,0.6127474770202552
Ir09,Ir,0.025175033318525098,22.51,56.669,13.6476039084,0.7199988336151972
Cu09,Cu,0.025058665772712038,8.949,22.425,12.5594327034,0.674522482033481
Ni10,Ni,0.02596177627880832,8.895,23.093,11.648378857500001,0.7209453784178068
Ir10,Ir,0.024462461128387382,22.51,55.065,10.405393178400002,0.8406662210298721
Cu10,Cu,0.024934629567549448,8.949,22.314,9.112158594,0.8282891899864583
SS02,SS_316,0.12862547288776796,7.93,102.0,5.1445652874,2.5817855374368097
