name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,28.58354577045,0.7991236200547671
Ni01,Ni,0.025600899381675098,8.895,22.772,27.188831656800005,0.3849807894645227
Ir01,Ir,0.024510884051532653,22.51,55.174,26.5129784469,0.4508178148978854
Cu01,Cu,0.024961448206503523,8.949,22.338,25.845439633199998,0.39051846081383784
Fe01,Fe,0.025464022374777528,7.866,20.03,25.3538688744,0.3908078203974906
Ni02,Ni,0.02598988195615514,8.895,23.118,24.8303541816,0.41315899241201876
Ir02,Ir,0.024700577521101733,22.51,55.601,24.1012239831,0.48353658752277523
Cu02,Cu,0.024946921443736732,8.949,22.325,23.3834728644,0.4196549044253142
Fe02,Fe,0.02544749555047038,7.866,20.017,22.85356887,0.4211735764745495
Ni03,Ni,0.025112984822934233,8.895,22.338,22.297739983200003,0.4418551108843523
Ir03,Ir,0.024719235895157707,22.51,55.643,21.52059393528,0.5105089431662835
Cu03,Cu,0.024933512124259694,8.949,22.313,20.742258081600003,0.45717901583301845
Fe03,Fe,0.02535977625222477,7.866,19.948,20.1633575616,0.460362470706662
Ni04,Ni,0.02327599775154581,8.895,20.704,19.5772127364,0.47466763762601777
Ir04,Ir,0.024877832074633496,22.51,56.0,18.7455320514,0.554266087039093
Cu04,Cu,0.024901106268856856,8.949,22.284,17.884372077000002,0.49580314103465145
Ni05,Ni,0.024472175379426645,8.895,21.768,17.2095824043,0.5141369746498992
Ir05,Ir,0.02450510884051533,22.51,55.161,16.2894922344,0.5992146034086702
Cu05,Cu,0.025078779751927592,8.949,22.443,15.34504437576,0.5455423616869876
Ni06,Ni,0.025700955593029793,8.895,22.861,14.565726826200002,0.5719864274340738
Ir06,Ir,0.02475832963127499,22.51,55.731,13.5026485044,0.6728396580951239
Cu06,Cu,0.0250262599173092,8.949,22.396,12.4185825324,0.6221575192223935
Ni07,Ni,0.025960652051714446,8.895,23.092,11.5005739167,0.6673979346565148
Ir07,Ir,0.025182141270546424,22.51,56.685,10.223629218,0.7993785744437881
Cu07,Cu,0.024941334227287965,8.949,22.32,8.890291468800001,0.7691339574308877
Ni08,Ni,0.02519280494659921,8.895,22.409,7.7259892248,0.8550451949039367
Ir08,Ir,0.02577965348733896,22.51,58.03,6.0069197696275864,1.1159358147461365
Cu08,Cu,0.025031847133757962,8.949,22.401,3.9535995527999996,1.2983651788210433
Ni09,Ni,0.024441821247892074,8.895,21.741,1.8563152240211083,1.4724823923095998
Ir09,Ir,0.025175033318525098,22.51,56.669,0.2708374970138614,0.6540793988793983
Cu09,Cu,0.025058665772712038,8.949,22.425,0.031518849172277236,0.04754654973914742
Ni10,Ni,0.02596177627880832,8.895,23.093,0.029702268962376235,0.0012714333171380036
Ir10,Ir,0.024462461128387382,22.51,55.065,0.0297,0.0
Cu10,Cu,0.024934629567549448,8.949,22.314,0.0297,0.0
SS02,SS_316,0.12862547288776796,7.93,102.0,0.0297,0.0
