name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.972651467428573,0.7545939744906649
Ni01,Ni,0.025600899381675098,8.895,22.772,30.694216344,0.3709661902805615
Ir01,Ir,0.024510884051532653,22.51,55.174,30.07471962,0.44766106536425027
Cu01,Cu,0.024961448206503523,8.949,22.338,29.464901136,0.37463294783282136
Fe01,Fe,0.025464022374777528,7.866,20.03,29.019794672,0.37425747272220555
Ni02,Ni,0.02598988195615514,8.895,23.118,28.54734014,0.3927556698722253
Ir02,Ir,0.024700577521101733,22.51,55.601,27.887593272,0.4737894855865144
Cu02,Cu,0.024946921443736732,8.949,22.325,27.240948064,0.39649448263330467
Fe02,Fe,0.02544749555047038,7.866,20.017,26.768815964,0.39681452309454446
Ni03,Ni,0.025112984822934233,8.895,22.338,26.275783952,0.41325394164274076
Ir03,Ir,0.024719235895157707,22.51,55.643,25.584656658,0.4824603769764632
Cu03,Cu,0.024933512124259694,8.949,22.313,24.896558544,0.4230643109086373
Fe03,Fe,0.02535977625222477,7.866,19.948,24.392155436000003,0.4240996507233294
Ni04,Ni,0.02327599775154581,8.895,20.704,23.884619132000005,0.4343355468800207
Ir04,Ir,0.024877832074633496,22.51,56.0,23.162432766000002,0.5184702945874423
Cu04,Cu,0.024901106268856856,8.949,22.284,22.421236992,0.45592464489078893
Ni05,Ni,0.024472175379426645,8.895,21.768,21.851783404,0.46856696219662436
Ir05,Ir,0.02450510884051533,22.51,55.161,21.0753780072,0.5374664232193084
Cu05,Cu,0.025078779751927592,8.949,22.443,20.287990536000002,0.4902191132365534
Ni06,Ni,0.025700955593029793,8.895,22.861,19.656171546,0.4997592717578833
Ir06,Ir,0.02475832963127499,22.51,55.731,18.797177652,0.5754557147511586
Cu06,Cu,0.0250262599173092,8.949,22.396,17.938611933,0.5229127606264774
Ni07,Ni,0.025960652051714446,8.895,23.092,17.2424855592,0.5424576824330755
Ir07,Ir,0.025182141270546424,22.51,56.685,16.285565736000006,0.6321209890247559
Cu07,Cu,0.024941334227287965,8.949,22.32,15.3266358696,0.5764059480659892
Ni08,Ni,0.02519280494659921,8.895,22.409,14.556829034000001,0.6015293944260969
Ir08,Ir,0.02577965348733896,22.51,58.03,13.4744004384,0.7115923937363916
Cu08,Cu,0.025031847133757962,8.949,22.401,12.360126296571428,0.6603790021556055
Ni09,Ni,0.024441821247892074,8.895,21.741,11.467830858,0.697820334215752
Ir09,Ir,0.025175033318525098,22.51,56.669,10.218984477428572,0.8363788992662996
Cu09,Cu,0.025058665772712038,8.949,22.425,8.882384316,0.8158718497982463
Ni10,Ni,0.02596177627880832,8.895,23.093,7.6939559312,0.9132123737980892
Ir10,Ir,0.024462461128387382,22.51,55.065,6.004160580000001,1.1527426621709291
Cu10,Cu,0.024934629567549448,8.949,22.314,4.020176704,1.3617101719733522
SS02,SS_316,0.12862547288776796,7.93,102.0,0.525318748039604,1.1139236967380746
