name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.971978418285712,0.7551218403307611
Ni01,Ni,0.027008948847667226,8.895,24.024459999999998,30.680397616,0.3778465845042358
Ir01,Ir,0.024510884051532653,22.51,55.174,30.047493476000003,0.4489036035959585
Cu01,Cu,0.024961448206503523,8.949,22.338,29.437281763999998,0.3760482166864354
Fe01,Fe,0.025464022374777528,7.866,20.03,28.991848864,0.3756945693164988
Ni02,Ni,0.027419325463743673,8.895,24.38949,28.505000304,0.40052694473144707
Ir02,Ir,0.024700577521101733,22.51,55.601,27.830326128,0.47548087545192347
Cu02,Cu,0.024946921443736732,8.949,22.325,27.182720752,0.398346839491108
Fe02,Fe,0.02544749555047038,7.866,20.017,26.709870000000002,0.3987153556260406
Ni03,Ni,0.026494198988195612,8.895,23.566589999999998,26.201511644,0.42155831411136624
Ir03,Ir,0.024719235895157707,22.51,55.643,25.494350508000004,0.4847780146006437
Cu03,Cu,0.024933512124259694,8.949,22.313,24.804514636000004,0.4255220705131375
Fe03,Fe,0.02535977625222477,7.866,19.948,24.298706432000003,0.4266491428912396
Ni04,Ni,0.024556177627880833,8.895,21.84272,23.775249784,0.4429921336095636
Ir04,Ir,0.024877832074633496,22.51,56.0,23.036107842,0.521660380291721
Cu04,Cu,0.024901106268856856,8.949,22.284,22.292005076000002,0.4592394192904549
Ni05,Ni,0.025818145025295107,8.895,22.965239999999998,21.703809820000004,0.47913829800545854
Ir05,Ir,0.02450510884051533,22.51,55.161,20.907177957600002,0.5417826138575255
Cu05,Cu,0.025078779751927592,8.949,22.443,20.11532534,0.4948009073737481
Ni06,Ni,0.02711450815064643,8.895,24.118354999999998,19.460914505999998,0.5118426806927846
Ir06,Ir,0.02475832963127499,22.51,55.731,18.576949688000003,0.5816103357512681
Cu06,Cu,0.0250262599173092,8.949,22.396,17.711194215,0.5293934907217256
Ni07,Ni,0.027388487914558737,8.895,24.362059999999996,16.9877135208,0.5570838240552924
Ir07,Ir,0.025182141270546424,22.51,56.685,15.999580443000001,0.63698853715112
Cu07,Cu,0.024941334227287965,8.949,22.32,15.028408903199999,0.5863445835600198
Ni08,Ni,0.02657840921866217,8.895,23.641495,14.224327502000001,0.6206249201365024
Ir08,Ir,0.02577965348733896,22.51,58.03,13.100314009200002,0.727010346676182
Cu08,Cu,0.025031847133757962,8.949,22.401,11.963658978857142,0.6776331381739218
Ni09,Ni,0.025786121416526135,8.895,22.936754999999998,11.022589570666668,0.7251105944822687
Ir09,Ir,0.025175033318525098,22.51,56.669,9.7094715696,0.8657031399363828
Cu09,Cu,0.025058665772712038,8.949,22.425,8.322596446153845,0.8530113396730168
Ni10,Ni,0.027389673974142773,8.895,24.363114999999997,7.031839026666666,0.9829697805363021
Ir10,Ir,0.024462461128387382,22.51,55.065,5.169587176000001,1.274892554986633
Cu10,Cu,0.024934629567549448,8.949,22.314,2.9396586062608696,1.5216312684613131
SS02,SS_316,0.12862547288776796,7.93,102.0,0.2546418861386138,0.7185893245762405
