name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,29.432418568162504,0.7841674509480993
Ni01,Ni,0.025600899381675098,8.895,22.772,28.0690167824,0.38133611268543793
Ir01,Ir,0.024510884051532653,22.51,55.174,27.408282034100004,0.465376865893113
Cu01,Cu,0.024961448206503523,8.949,22.338,26.756637345900003,0.3864009881828123
Fe01,Fe,0.025464022374777528,7.866,20.03,26.277766070600002,0.3864893516847079
Ni02,Ni,0.02598988195615514,8.895,23.118,25.7682901454,0.40770209851865724
Ir02,Ir,0.024700577521101733,22.51,55.601,25.058330039325,0.47558869993209624
Cu02,Cu,0.024946921443736732,8.949,22.325,24.360180116800002,0.41339722791820754
Fe02,Fe,0.02544749555047038,7.866,20.017,23.846431709100003,0.4145549195323739
Ni03,Ni,0.025112984822934233,8.895,22.338,23.3081920357,0.4339709991425118
Ir03,Ir,0.024719235895157707,22.51,55.643,22.555246040580002,0.4996758849656556
Cu03,Cu,0.024933512124259694,8.949,22.313,21.8024536961,0.4475643507080505
Fe03,Fe,0.02535977625222477,7.866,19.948,21.2448926338,0.4500874483885872
Ni04,Ni,0.02327599775154581,8.895,20.704,20.681422704800006,0.46313210955800943
Ir04,Ir,0.024877832074633496,22.51,56.0,19.881382951320003,0.5465534657399427
Cu04,Cu,0.024901106268856856,8.949,22.284,19.055450572125,0.4812803325225748
Ni05,Ni,0.024472175379426645,8.895,21.768,18.412002192375002,0.4974923023229264
Ir05,Ir,0.02450510884051533,22.51,55.161,17.534857475300004,0.5825951651269472
Cu05,Cu,0.025078779751927592,8.949,22.443,16.638328147980005,0.5236384722756945
Ni06,Ni,0.025700955593029793,8.895,22.861,15.904825633620003,0.5506501618009093
Ir06,Ir,0.02475832963127499,22.51,55.731,14.906260811062502,0.6411369041735936
Cu06,Cu,0.0250262599173092,8.949,22.396,13.895131078400002,0.588221208426348
Ni07,Ni,0.025960652051714446,8.895,23.092,13.051671668357145,0.6239362457533321
Ir07,Ir,0.025182141270546424,22.51,56.685,11.885227115574999,0.7371436446486064
Cu07,Cu,0.024941334227287965,8.949,22.32,10.687516052400001,0.6940182877654166
Ni08,Ni,0.02519280494659921,8.895,22.409,9.677082330900003,0.7505727872561748
Ir08,Ir,0.02577965348733896,22.51,58.03,8.225789647089474,0.9313410707870721
Cu08,Cu,0.025031847133757962,8.949,22.401,6.6359766506647055,0.9419062674768465
Ni09,Ni,0.024441821247892074,8.895,21.741,5.178494557764,1.1294382242913839
Ir09,Ir,0.025175033318525098,22.51,56.669,2.886704578666667,1.5746116297290274
Cu09,Cu,0.025058665772712038,8.949,22.425,0.626505612689109,0.991307411969834
Ni10,Ni,0.02596177627880832,8.895,23.093,0.06308256001485149,0.22711513218985813
Ir10,Ir,0.024462461128387382,22.51,55.065,0.030684155536633666,0.014046526033560595
Cu10,Cu,0.024934629567549448,8.949,22.314,0.030525000000000004,0.0
SS02,SS_316,0.12862547288776796,7.93,102.0,0.030525000000000004,0.0
