name,energy,flux
SS01,29.535000000000004,2.857142857142857e-07
SS01,29.601,2e-06
SS01,29.667,3.4285714285714285e-06
SS01,29.733000000000004,9.142857142857142e-06
SS01,29.799,2.257142857142857e-05
SS01,29.865000000000002,4.342857142857143e-05
SS01,29.931,8.6e-05
SS01,29.997,0.0001517142857142857
SS01,30.063000000000002,0.0002994285714285714
SS01,30.129,0.00048485714285714283
SS01,30.195,0.0008014285714285714
SS01,30.261000000000003,0.001322
SS01,30.327,0.0020322857142857143
SS01,30.393,0.002924
SS01,30.459000000000003,0.0042465714285714285
SS01,30.525,0.005858571428571428
SS01,30.591,0.0076994285714285715
SS01,30.657000000000004,0.009796857142857144
SS01,30.723,0.012148285714285714
SS01,30.789,0.01453542857142857
SS01,30.855000000000004,0.016664
SS01,30.921,0.018987428571428572
SS01,30.987000000000002,0.020766857142857142
SS01,31.053000000000004,0.02247057142857143
SS01,31.119,0.023903428571428572
SS01,31.185000000000002,0.024564857142857142
SS01,31.251,0.025656857142857144
SS01,31.317,0.026074285714285713
SS01,31.383000000000003,0.02652485714285714
SS01,31.449,0.026752857142857144
SS01,31.515,0.026799714285714284
SS01,31.581000000000003,0.027070857142857143
SS01,31.647,0.027078285714285714
SS01,31.713,0.027236857142857143
SS01,31.779000000000003,0.02721857142857143
SS01,31.845,0.027292857142857143
SS01,31.911,0.027151142857142856
SS01,31.977,0.02740942857142857
SS01,32.043,0.02740342857142857
SS01,32.109,0.02751342857142857
SS01,32.175,0.027548857142857142
SS01,32.241,0.02733285714285714
SS01,32.307,0.027595714285714286
SS01,32.373000000000005,0.027556
SS01,32.439,0.027515714285714286
SS01,32.505,0.027519714285714286
SS01,32.571,0.027026285714285714
SS01,32.637,0.027059142857142858
SS01,32.703,0.02647285714285714
SS01,32.769000000000005,0.02563
SS01,32.835,0.024736857142857144
SS01,32.901,0.022906285714285716
SS01,32.967,0.021442285714285716
SS01,33.033,0.019178
SS01,33.099000000000004,0.016783714285714287
SS01,33.165000000000006,0.014334
SS01,33.231,0.01149
SS01,33.297,0.009220285714285714
SS01,33.363,0.006973428571428571
SS01,33.429,0.005103714285714286
SS01,33.495000000000005,0.003536857142857143
SS01,33.561,0.002393142857142857
SS01,33.627,0.001508857142857143
SS01,33.693,0.0009328571428571428
SS01,33.759,0.0005608571428571429
SS01,33.825,0.000294
SS01,33.891000000000005,0.00017457142857142858
SS01,33.957,9.171428571428571e-05
SS01,34.023,3.771428571428571e-05
SS01,34.089,2.1714285714285715e-05
SS01,34.155,8e-06
SS01,34.221000000000004,3.714285714285714e-06
SS01,34.287000000000006,1.4285714285714286e-06
SS01,34.353,0.0
Ni01,29.073,6.666666666666667e-07
Ni01,29.139000000000003,7.333333333333333e-06
Ni01,29.205000000000002,1.6e-05
Ni01,29.271,2.7333333333333335e-05
Ni01,29.337000000000003,6.533333333333333e-05
Ni01,29.403,0.00014466666666666667
Ni01,29.469,0.00027
Ni01,29.535000000000004,0.0004606666666666667
Ni01,29.601,0.0008706666666666666
Ni01,29.667,0.0014946666666666667
Ni01,29.733000000000004,0.002422
Ni01,29.799,0.003852
Ni01,29.865000000000002,0.005909333333333333
Ni01,29.931,0.008727333333333333
Ni01,29.997,0.012514666666666667
Ni01,30.063000000000002,0.0173
Ni01,30.129,0.022736
Ni01,30.195,0.029222
Ni01,30.261000000000003,0.036670666666666664
Ni01,30.327,0.04374466666666667
Ni01,30.393,0.05040466666666667
Ni01,30.459000000000003,0.057689333333333336
Ni01,30.525,0.06284866666666666
Ni01,30.591,0.06670133333333333
Ni01,30.657000000000004,0.06904
Ni01,30.723,0.06908133333333333
Ni01,30.789,0.06773666666666667
Ni01,30.855000000000004,0.06396733333333333
Ni01,30.921,0.058954
Ni01,30.987000000000002,0.05249466666666667
Ni01,31.053000000000004,0.045244
Ni01,31.119,0.038254
Ni01,31.185000000000002,0.030394666666666667
Ni01,31.251,0.024073333333333332
Ni01,31.317,0.018072
Ni01,31.383000000000003,0.013254
Ni01,31.449,0.009222
Ni01,31.515,0.006240666666666667
Ni01,31.581000000000003,0.003921333333333333
Ni01,31.647,0.0025873333333333334
Ni01,31.713,0.0015313333333333333
Ni01,31.779000000000003,0.0008026666666666667
Ni01,31.845,0.0005066666666666667
Ni01,31.911,0.000278
Ni01,31.977,0.00012733333333333333
Ni01,32.043,6.733333333333333e-05
Ni01,32.109,2.9333333333333333e-05
Ni01,32.175,1e-05
Ni01,32.241,8.666666666666666e-06
Ni01,32.307,0.0
Ir01,28.281,6.666666666666667e-07
Ir01,28.347,7.333333333333333e-06
Ir01,28.413000000000004,1.4e-05
Ir01,28.479,2.5333333333333334e-05
Ir01,28.545,6e-05
Ir01,28.611000000000004,0.00012333333333333334
Ir01,28.677,0.000226
Ir01,28.743000000000002,0.000388
Ir01,28.809,0.0007233333333333333
Ir01,28.875,0.0011793333333333332
Ir01,28.941000000000003,0.0019153333333333333
Ir01,29.007,0.003098
Ir01,29.073,0.004562666666666666
Ir01,29.139000000000003,0.006630666666666667
Ir01,29.205000000000002,0.009480666666666667
Ir01,29.271,0.012783333333333334
Ir01,29.337000000000003,0.016919333333333335
Ir01,29.403,0.021122
Ir01,29.469,0.026234
Ir01,29.535000000000004,0.031076
Ir01,29.601,0.035653333333333335
Ir01,29.667,0.040536666666666665
Ir01,29.733000000000004,0.044075333333333334
Ir01,29.799,0.04753533333333333
Ir01,29.865000000000002,0.05062933333333333
Ir01,29.931,0.05202333333333333
Ir01,29.997,0.05344733333333333
Ir01,30.063000000000002,0.054197333333333333
