name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.97402662457143,0.7553862766783558
Ni01,Ni,0.025600899381675098,8.895,22.772,30.695624652000003,0.3726416960162657
Ir01,Ir,0.024510884051532653,22.51,55.174,30.076126784,0.4491036582414102
Cu01,Cu,0.025959906134763663,8.949,23.231520000000003,29.457228372000003,0.3801870622288843
Fe01,Fe,0.025464022374777528,7.866,20.03,29.002856388,0.3762110177115942
Ni02,Ni,0.02598988195615514,8.895,23.118,28.530197696000002,0.39473730442953026
Ir02,Ir,0.024700577521101733,22.51,55.601,27.870170592,0.47549406415051015
Cu02,Cu,0.0259447983014862,8.949,23.218,27.213587587999996,0.4026097571747887
Fe02,Fe,0.02544749555047038,7.866,20.017,26.731385340000003,0.39917293661906045
Ni03,Ni,0.025112984822934233,8.895,22.338,26.237866116,0.41560736204628834
Ir03,Ir,0.024719235895157707,22.51,55.643,25.545973464,0.4846794087970322
Cu03,Cu,0.025930852609230084,8.949,23.20552,24.846827016000002,0.42992744492592677
Fe03,Fe,0.02535977625222477,7.866,19.948,24.33122406,0.42695938633682295
Ni04,Ni,0.02327599775154581,8.895,20.704,23.822671488,0.4371873774388574
Ir04,Ir,0.024877832074633496,22.51,56.0,23.099155167000003,0.5213185803337553
Cu04,Cu,0.025897150519611133,8.949,23.17536,22.345304344000002,0.4638118371050158
Ni05,Ni,0.024472175379426645,8.895,21.768,21.763153324,0.472180270968357
Ir05,Ir,0.02450510884051533,22.51,55.161,20.984504560800005,0.5411041816973873
Cu05,Cu,0.026081930942004696,8.949,23.34072,20.182745517000004,0.4883153214311453
Ni06,Ni,0.025700955593029793,8.895,22.861,19.535976075,0.5043968632531276
Ir06,Ir,0.02475832963127499,22.51,55.731,18.673226726000003,0.5803119730139307
Cu06,Cu,0.026027310314001566,8.949,23.29184,17.797334313,0.5331242484869902
Ni07,Ni,0.025960652051714446,8.895,23.092,17.08355484,0.5487473169076769
Ir07,Ir,0.025182141270546424,22.51,56.685,16.120370866285715,0.638997124265314
Cu07,Cu,0.025938987596379488,8.949,23.2128,15.1395578664,0.5890782239284352
Ni08,Ni,0.02519280494659921,8.895,22.409,14.347374052,0.6107540653168846
Ir08,Ir,0.02577965348733896,22.51,58.03,13.2537109188,0.7223762870992236
Cu08,Cu,0.02603312101910828,8.949,23.29704,12.108879849000001,0.6759806046283704
Ni09,Ni,0.024441821247892074,8.895,21.741,11.184321555,0.7136145324321681
Ir09,Ir,0.025175033318525098,22.51,56.669,9.912912046400002,0.8553428058888227
Cu09,Cu,0.02606101240362052,8.949,23.322000000000003,8.524059902769231,0.8470258699792585
Ni10,Ni,0.02596177627880832,8.895,23.093,7.271670811807229,0.9528442368912249
Ir10,Ir,0.024462461128387382,22.51,55.065,5.503773029806452,1.2261365005198168
Cu10,Cu,0.025932014750251427,8.949,23.20656,3.331115613073171,1.488513137779936
SS02,SS_316,0.12862547288776796,7.93,102.0,0.3266462786138614,0.8399180350569534
