name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.972342512000004,0.7551325645601865
Ni01,Ni,0.025600899381675098,8.895,22.772,30.693873056,0.37208348045730405
Ir01,Ir,0.024510884051532653,22.51,55.174,30.074357148,0.44862174759289825
Cu01,Cu,0.024961448206503523,8.949,22.338,29.464558508,0.37576149674602627
Fe01,Fe,0.025464022374777528,7.866,20.03,29.019436952,0.3754126038173861
Ni02,Ni,0.02598988195615514,8.895,23.118,28.54705612,0.3939135388007699
Ir02,Ir,0.024700577521101733,22.51,55.601,27.887310616,0.474785337614485
Cu02,Cu,0.024946921443736732,8.949,22.325,27.240588848,0.3977533395385046
Fe02,Fe,0.02544749555047038,7.866,20.017,26.768465504,0.39804272457366435
Ni03,Ni,0.025112984822934233,8.895,22.338,26.2754404,0.4144915981583222
Ir03,Ir,0.024719235895157707,22.51,55.643,25.584303426,0.48357437033476297
Cu03,Cu,0.024933512124259694,8.949,22.313,24.89621156,0.42433196556748637
Fe03,Fe,0.02535977625222477,7.866,19.948,24.391822532,0.4254164720942398
Ni04,Ni,0.02327599775154581,8.895,20.704,23.884253492000003,0.4356646083925179
Ir04,Ir,0.024877832074633496,22.51,56.0,23.162050130999994,0.5196594669193306
Cu04,Cu,0.024901106268856856,8.949,22.284,22.42088244,0.45734072728726716
Ni05,Ni,0.024472175379426645,8.895,21.768,21.851405751999998,0.469999234336945
Ir05,Ir,0.02450510884051533,22.51,55.161,21.074942064000002,0.5387675614320334
Cu05,Cu,0.025078779751927592,8.949,22.443,20.287560040000002,0.4917256523583028
Ni06,Ni,0.025700955593029793,8.895,22.861,19.655720172000002,0.5013073019538918
Ir06,Ir,0.02475832963127499,22.51,55.731,18.796711538,0.5768973383763134
Cu06,Cu,0.0250262599173092,8.949,22.396,17.938123994999998,0.5245841679704413
Ni07,Ni,0.025960652051714446,8.895,23.092,17.241996024000002,0.544185645623432
Ir07,Ir,0.025182141270546424,22.51,56.685,16.285098795428567,0.6337320006542021
Cu07,Cu,0.024941334227287965,8.949,22.32,15.326074420800001,0.5783135281232357
Ni08,Ni,0.02519280494659921,8.895,22.409,14.55624709,0.6035112365370937
Ir08,Ir,0.02577965348733896,22.51,58.03,13.473789912,0.713426352082282
Cu08,Cu,0.025031847133757962,8.949,22.401,12.359483343428572,0.662659228329303
Ni09,Ni,0.024441821247892074,8.895,21.741,11.467122018,0.7001716866223653
Ir09,Ir,0.025175033318525098,22.51,56.669,10.218218076,0.8386677505639532
Cu09,Cu,0.025058665772712038,8.949,22.425,8.88149856,0.8187475362954849
Ni10,Ni,0.02596177627880832,8.895,23.093,7.6929147064,0.9164019476977349
Ir10,Ir,0.024462461128387382,22.51,55.065,6.002803073142858,1.1564073878035674
Cu10,Cu,0.024934629567549448,8.949,22.314,4.01812472,1.3668561604605372
SS02,SS_316,0.12862547288776796,7.93,102.0,0.5257168979405942,1.1150273478852597
