name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.13055485498108446,7.93,103.52999999999999,31.95758515714286,0.7646183154140024
Ni01,Ni,0.025600899381675098,8.895,22.772,30.662826348,0.3718471531328201
Ir01,Ir,0.024510884051532653,22.51,55.174,30.042873036000003,0.44850323701857797
Cu01,Cu,0.024961448206503523,8.949,22.338,29.432644076000003,0.37552648202504463
Fe01,Fe,0.025464022374777528,7.866,20.03,28.987112352,0.37517862461636603
Ni02,Ni,0.02598988195615514,8.895,23.118,28.514299968000003,0.3936921573046624
Ir02,Ir,0.024700577521101733,22.51,55.601,27.853982816,0.47470381254073585
Cu02,Cu,0.024946921443736732,8.949,22.325,27.206777840000004,0.39751332897015473
Fe02,Fe,0.02544749555047038,7.866,20.017,26.734178636000003,0.3978513111517663
Ni03,Ni,0.025112984822934233,8.895,22.338,26.240657740000003,0.4142939260405497
Ir03,Ir,0.024719235895157707,22.51,55.643,25.548872118000002,0.483540843509826
Cu03,Cu,0.024933512124259694,8.949,22.313,24.860079112,0.4242046612253235
Fe03,Fe,0.02535977625222477,7.866,19.948,24.35516732,0.42526971075309095
Ni04,Ni,0.02327599775154581,8.895,20.704,23.847026676,0.4355244082441202
Ir04,Ir,0.024877832074633496,22.51,56.0,23.124023505,0.5197068508029454
Cu04,Cu,0.024901106268856856,8.949,22.284,22.381946664000004,0.45727399506561833
Ni05,Ni,0.024472175379426645,8.895,21.768,21.811754844,0.469930410059336
Ir05,Ir,0.02450510884051533,22.51,55.161,21.0343319736,0.5388733464092735
Cu05,Cu,0.025078779751927592,8.949,22.443,20.245870964,0.49174527985707267
Ni06,Ni,0.025700955593029793,8.895,22.861,19.613044044000002,0.5013801385217868
Ir06,Ir,0.02475832963127499,22.51,55.731,18.752701858000002,0.5771634498158628
Cu06,Cu,0.0250262599173092,8.949,22.396,17.892678144,0.5247714942912919
Ni07,Ni,0.025960652051714446,8.895,23.092,17.1951988824,0.5444478471723356
Ir07,Ir,0.025182141270546424,22.51,56.685,16.23647214514286,0.6342807178782175
Cu07,Cu,0.024941334227287965,8.949,22.32,15.2754327264,0.5787673460138044
Ni08,Ni,0.02519280494659921,8.895,22.409,14.503691026000002,0.6041260484096571
Ir08,Ir,0.02577965348733896,22.51,58.03,13.4184341412,0.7145434808646837
Cu08,Cu,0.025031847133757962,8.949,22.401,12.300882924000001,0.6637424226081844
Ni09,Ni,0.024441821247892074,8.895,21.741,11.405340704999999,0.7016523739374811
Ir09,Ir,0.025175033318525098,22.51,56.669,10.151584362857145,0.8411814704304177
Cu09,Cu,0.025058665772712038,8.949,22.425,8.808641754,0.8208133871957763
Ni10,Ni,0.02596177627880832,8.895,23.093,7.61225542,0.9215035707550046
Ir10,Ir,0.024462461128387382,22.51,55.065,5.908111501285714,1.1670470281960268
Cu10,Cu,0.024934629567549448,8.949,22.314,3.896749494,1.3857494723215484
SS02,SS_316,0.12862547288776796,7.93,102.0,0.48618623322772275,1.0650527332487676
