#ZVView-data-copy:  15-Jan-2025 13:09:16
#=======================================
#
#name:   28-NI-0(D,X)27-CO-58,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  144
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          32.3          0.7        0.119        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:10.9%  
          32.3          0.6        0.123        0.014  # 2013,A.Hermanne+         ## D4282040  #dY:11.4%  
          33.1         0.35       0.1009       0.0114  # 2013,N.Amjed+            ## D4288010  #dY:11.3%  
          33.5          0.6        0.099        0.011  # 2013,A.Hermanne+         ## D4282050  #dY:11.1%  
            34          0.7        0.112        0.012  # 2013,A.Hermanne+         ## D4282017  #dY:10.7%  
          34.1          0.6        0.098        0.011  # 2013,A.Hermanne+         ## D4282029  #dY:11.2%  
          34.1          0.5        0.114        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.4%  
          34.4         0.29        0.099       0.0112  # 2013,N.Amjed+            ## D4288010  #dY:11.3%  
          35.3          0.5        0.112        0.012  # 2013,A.Hermanne+         ## D4282050  #dY:10.7%  
          35.7          0.6        0.111        0.012  # 2013,A.Hermanne+         ## D4282017  #dY:10.8%  
          35.8         0.22       0.1049       0.0118  # 2013,N.Amjed+            ## D4288010  #dY:11.2%  
          35.9          0.4         0.11        0.012  # 2013,A.Hermanne+         ## D4282040  #dY:10.9%  
          36.4          0.5        0.096        0.011  # 2013,A.Hermanne+         ## D4282029  #dY:11.5%  
            37         0.16       0.1069       0.0121  # 2013,N.Amjed+            ## D4288010  #dY:11.3%  
          37.2          0.6        0.107        0.012  # 2013,A.Hermanne+         ## D4282017  #dY:11.2%  
          37.4          0.4        0.111        0.012  # 2013,A.Hermanne+         ## D4282050  #dY:10.8%  
          38.2          0.4        0.115        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.3%  
          38.3          0.1       0.0971        0.011  # 2013,N.Amjed+            ## D4288010  #dY:11.3%  
          38.5          0.4        0.102        0.011  # 2013,A.Hermanne+         ## D4282029  #dY:10.8%  
          38.7          0.5        0.113        0.012  # 2013,A.Hermanne+         ## D4282017  #dY:10.6%  
          39.4         0.04       0.1174       0.0132  # 2013,N.Amjed+            ## D4288010  #dY:11.2%  
          39.6          0.4        0.104        0.011  # 2013,A.Hermanne+         ## D4282050  #dY:10.6%  
          39.7         0.03       0.1071       0.0121  # 2013,N.Amjed+            ## D4288010  #dY:11.3%  
          39.9         0.02       0.1156        0.013  # 2013,N.Amjed+            ## D4288010  #dY:11.2%  
          40.2          0.5        0.115        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:11.3%  
          40.4          0.3        0.115        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.3%  
          40.6          0.4        0.111        0.012  # 2013,A.Hermanne+         ## D4282029  #dY:10.8%  
          41.6          0.4        0.116        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:11.2%  
          41.7          0.3        0.118        0.013  # 2013,A.Hermanne+         ## D4282050  #dY:11.0%  
          42.5          0.3        0.116        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.2%  
          42.6          0.3        0.115        0.013  # 2013,A.Hermanne+         ## D4282029  #dY:11.3%  
          43.1          0.4        0.117        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:11.1%  
          43.7          0.3        0.107        0.012  # 2013,A.Hermanne+         ## D4282050  #dY:11.2%  
          44.4          0.3         0.12        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:10.8%  
          44.5          0.3        0.113        0.012  # 2013,A.Hermanne+         ## D4282029  #dY:10.6%  
          44.5          0.2        0.118        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.0%  
          45.7          0.3        0.119        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:10.9%  
          45.7          0.2        0.115        0.013  # 2013,A.Hermanne+         ## D4282050  #dY:11.3%  
          46.3          0.2        0.117        0.013  # 2013,A.Hermanne+         ## D4282029  #dY:11.1%  
          46.4          0.2        0.117        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:11.1%  
            47          0.3         0.12        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:10.8%  
          47.6          0.2        0.104        0.011  # 2013,A.Hermanne+         ## D4282050  #dY:10.6%  
          48.1          0.2        0.111        0.012  # 2013,A.Hermanne+         ## D4282029  #dY:10.8%  
          48.3          0.2        0.118        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:11.0%  
          48.3          0.2        0.119        0.013  # 2013,A.Hermanne+         ## D4282040  #dY:10.9%  
          49.5          0.2        0.115        0.013  # 2013,A.Hermanne+         ## D4282050  #dY:11.3%  
          49.6          0.2         0.12        0.013  # 2013,A.Hermanne+         ## D4282017  #dY:10.8%  
          49.8          0.2        0.114        0.013  # 2013,A.Hermanne+         ## D4282029  #dY:11.4%  
          5.35         0.83      0.00225      0.00032  # 2016,M.Avrigeanu+        ## D0818009  #dY:14.2%  
          7.84         0.63       0.0161       0.0047  # 2016,M.Avrigeanu+        ## D0818009  #dY:29.2%  
          9.81         0.51        0.079        0.016  # 2016,M.Avrigeanu+        ## D0818009  #dY:20.3%  
         10.15         0.51       0.0894       0.0138  # 2016,M.Avrigeanu+        ## D0818009  #dY:15.4%  
         10.27         0.48       0.1021        0.013  # 2016,M.Avrigeanu+        ## D0818009  #dY:12.7%  
         11.52         0.49       0.1486        0.028  # 2016,M.Avrigeanu+        ## D0818009  #dY:18.8%  
         11.73         0.47        0.144       0.0173  # 2016,M.Avrigeanu+        ## D0818009  #dY:12.0%  
          11.9         0.49       0.1336       0.0156  # 2016,M.Avrigeanu+        ## D0818009  #dY:11.7%  
         13.11         0.45       0.1499        0.021  # 2016,M.Avrigeanu+        ## D0818009  #dY:14.0%  
         14.51         0.36       0.1881       0.0378  # 2016,M.Avrigeanu+        ## D0818009  #dY:20.1%  
         14.67         0.39        0.188       0.0215  # 2016,M.Avrigeanu+        ## D0818009  #dY:11.4%  
         15.83         0.36        0.197       0.0231  # 2016,M.Avrigeanu+        ## D0818009  #dY:11.7%  
         15.85         0.39       0.2074       0.0235  # 2016,M.Avrigeanu+        ## D0818009  #dY:11.3%  
         17.14         0.35       0.2127       0.0356  # 2016,M.Avrigeanu+        ## D0818009  #dY:16.7%  
         18.24         0.33       0.1862       0.0223  # 2016,M.Avrigeanu+        ## D0818009  #dY:12.0%  
         18.39         0.37       0.2147       0.0243  # 2016,M.Avrigeanu+        ## D0818009  #dY:11.3%  
         19.25         0.34       0.1832       0.0234  # 2016,M.Avrigeanu+        ## D0818009  #dY:12.8%  
         19.59         0.34       0.1931       0.0291  # 2016,M.Avrigeanu+        ## D0818009  #dY:15.1%  
           2.3         0.62      0.00072      0.00018  # 1997,S.Takacs+           ## D4045005  #dY:25.0%  
          3.13         0.57         1e-5         7e-5  # 1997,S.Takacs+           ## D4045005  #dY:700.0% 
          3.34         0.56      0.00194      0.00024  # 1997,S.Takacs+           ## D4045005  #dY:12.4%  
          4.03         0.51      0.00072         9e-5  # 1997,S.Takacs+           ## D4045005  #dY:12.5%  
          4.21         0.51       0.0044      0.00048  # 1997,S.Takacs+           ## D4045005  #dY:10.9%  
          4.82         0.46      0.00243      0.00028  # 1997,S.Takacs+           ## D4045005  #dY:11.5%  
          4.98         0.46      0.00686      0.00073  # 1997,S.Takacs+           ## D4045005  #dY:10.6%  
          5.53         0.42      0.00494      0.00053  # 1997,S.Takacs+           ## D4045005  #dY:10.7%  
          5.68         0.41       0.0101        0.001  # 1997,S.Takacs+           ## D4045005  #dY:9.9%   
          6.19         0.37       0.0074      0.00078  # 1997,S.Takacs+           ## D4045005  #dY:10.5%  
          6.33         0.37       0.0157       0.0016  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
          6.81         0.34       0.0109       0.0011  # 1997,S.Takacs+           ## D4045005  #dY:10.1%  
          6.94         0.33       0.0247       0.0025  # 1997,S.Takacs+           ## D4045005  #dY:10.1%  
          7.39          0.3        0.017       0.0017  # 1997,S.Takacs+           ## D4045005  #dY:10.0%  
          7.51          0.3       0.0388       0.0039  # 1997,S.Takacs+           ## D4045005  #dY:10.1%  
          7.94         0.27       0.0266       0.0027  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
          8.06         0.27       0.0527       0.0053  # 1997,S.Takacs+           ## D4045005  #dY:10.1%  
          8.47         0.25        0.041       0.0042  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
          8.58         0.24       0.0755       0.0076  # 1997,S.Takacs+           ## D4045005  #dY:10.1%  
          8.96         0.22       0.0579       0.0059  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
          9.08         0.22       0.0952       0.0097  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
          9.44          0.2       0.0767       0.0078  # 1997,S.Takacs+           ## D4045005  #dY:10.2%  
         10.57         1.04         0.17         0.02  # 1997,S.Takacs+           ## D4045005  #dY:11.8%  
         11.01         0.95        0.181        0.022  # 1997,S.Takacs+           ## D4045005  #dY:12.2%  
         11.44         0.44          0.2        0.024  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         11.85         0.78        0.216        0.026  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         12.26         0.71        0.229        0.027  # 1997,S.Takacs+           ## D4045005  #dY:11.8%  
         12.65         0.65        0.232        0.028  # 1997,S.Takacs+           ## D4045005  #dY:12.1%  
         13.04         0.59         0.24        0.029  # 1997,S.Takacs+           ## D4045005  #dY:12.1%  
         13.42         0.54        0.258        0.031  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         13.79         0.49        0.267        0.032  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         14.15         0.86        0.267        0.032  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         14.51          0.4        0.284        0.034  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         14.86         0.37        0.293        0.035  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
         15.21         0.33        0.299        0.036  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         15.55          0.3          0.3        0.036  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         15.65         1.04        0.296        0.036  # 1997,S.Takacs+           ## D4045005  #dY:12.2%  
         15.88         0.28          0.3        0.036  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
          15.9         0.95        0.303        0.036  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
         16.22         0.25        0.288        0.035  # 1997,S.Takacs+           ## D4045005  #dY:12.2%  
         16.23         0.86        0.318        0.038  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
         16.55         0.78        0.313        0.038  # 1997,S.Takacs+           ## D4045005  #dY:12.1%  
         16.87         0.71        0.351        0.042  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         17.19         0.65         0.32        0.038  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
          17.5         0.59        0.314        0.038  # 1997,S.Takacs+           ## D4045005  #dY:12.1%  
         17.81         0.54        0.325        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         18.11         0.49        0.322        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.1%  
         18.41         0.44         0.32        0.038  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
         18.71          0.4        0.326        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         19.01         0.37        0.327        0.039  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
          19.3         0.33        0.325        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         19.58          0.3        0.326        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
         19.87         0.28        0.328        0.039  # 1997,S.Takacs+           ## D4045005  #dY:11.9%  
         20.15         0.25        0.325        0.039  # 1997,S.Takacs+           ## D4045005  #dY:12.0%  
           7.2            0        0.023       0.0038  # 1991,J.Zweit+            ## D4056005  #dY:16.5%  
           9.4            0        0.049       0.0056  # 1991,J.Zweit+            ## D4056005  #dY:11.4%  
          11.3            0        0.086       0.0087  # 1991,J.Zweit+            ## D4056005  #dY:10.1%  
            13            0        0.092       0.0088  # 1991,J.Zweit+            ## D4056005  #dY:9.6%   
          14.6            0        0.099       0.0094  # 1991,J.Zweit+            ## D4056005  #dY:9.5%   
          16.2            0        0.108        0.011  # 1991,J.Zweit+            ## D4056005  #dY:10.2%  
          17.6            0        0.111        0.012  # 1991,J.Zweit+            ## D4056005  #dY:10.8%  
          18.9            0         0.12        0.013  # 1991,J.Zweit+            ## D4056005  #dY:10.8%  
           9.6          0.5       0.0828       0.0099  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          10.8          0.4       0.1304       0.0156  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          10.9          0.5       0.0817       0.0095  # 2007,S.Takacs+           ## D4178009  #dY:11.6%  
            12          0.4       0.1512       0.0181  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          13.1          0.4       0.1616       0.0194  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          14.1          0.4       0.1878       0.0225  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          15.1          0.4       0.1857       0.0223  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
            16          0.3       0.1976       0.0237  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          16.9          0.3       0.2056       0.0247  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          17.8          0.3       0.2135       0.0256  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
            18          0.5       0.2268       0.0258  # 2007,S.Takacs+           ## D4178009  #dY:11.4%  
          18.6          0.3       0.2056       0.0247  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          19.4          0.3       0.2043       0.0245  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          20.2          0.3       0.1902       0.0228  # 2007,S.Takacs+           ## D4178009  #dY:12.0%  
          23.3          0.4       0.2112       0.0244  # 2007,S.Takacs+           ## D4178009  #dY:11.6%  
          24.9          0.9       0.1852       0.0208  # 2007,S.Takacs+           ## D4178009  #dY:11.2%  
          26.2          0.8       0.1707       0.0193  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          28.3          0.8       0.1452       0.0163  # 2007,S.Takacs+           ## D4178009  #dY:11.2%  
          29.2          0.4       0.1508       0.0173  # 2007,S.Takacs+           ## D4178009  #dY:11.5%  
          29.5          0.7       0.1359       0.0153  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          32.4          0.7        0.113       0.0128  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          33.7          0.7       0.1071       0.0121  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          35.1          0.6        0.106        0.012  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          36.6          0.6       0.1055        0.012  # 2007,S.Takacs+           ## D4178009  #dY:11.4%  
          37.8          0.6       0.1051       0.0119  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          38.6          0.5       0.1085       0.0123  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          41.7          0.5       0.1141        0.013  # 2007,S.Takacs+           ## D4178009  #dY:11.4%  
          42.5          0.5       0.1139       0.0128  # 2007,S.Takacs+           ## D4178009  #dY:11.2%  
          43.9          0.4       0.1157       0.0131  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          44.4          0.4       0.1181       0.0134  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          46.5          0.4       0.1185       0.0135  # 2007,S.Takacs+           ## D4178009  #dY:11.4%  
          47.5          0.4       0.1193       0.0135  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
          48.5          0.4       0.1185       0.0134  # 2007,S.Takacs+           ## D4178009  #dY:11.3%  
//
#-------------------------------------------------------------------------------
